perturbation,ssim,pearson,pred_base,pred_pert,pred_changed,prob_class_base,prob_class_pert,filename,model,class_idx,class_name,prob_pred
bright_plus10,0.9902900889517131,0.9996114698368105,1,1,0,0.9704093933105469,0.9692596793174744,CBBT3.jpg,mobilenet_v3,1,Cross bedding,0.9704093933105469
bright_minus10,0.9974769611253691,0.9998081327932674,1,1,0,0.9704093933105469,0.9712603688240051,CBBT3.jpg,mobilenet_v3,1,Cross bedding,0.9704093933105469
noise_sigma6,0.9419806659247988,0.9853676869436326,1,1,0,0.9704093933105469,0.9693372845649719,CBBT3.jpg,mobilenet_v3,1,Cross bedding,0.9704093933105469
blur_sigma2,0.7783596656886772,0.9703741042580085,1,1,0,0.9704093933105469,0.7719767093658447,CBBT3.jpg,mobilenet_v3,1,Cross bedding,0.9704093933105469
shift_5px,0.7121376137852619,0.93485619973703,1,1,0,0.9704093933105469,0.9287834763526917,CBBT3.jpg,mobilenet_v3,1,Cross bedding,0.9704093933105469
bright_plus10,0.9809018850907233,0.9994257759314642,1,1,0,0.9167250394821167,0.91500324010849,CBBT4.png,mobilenet_v3,1,Cross bedding,0.9167250394821167
bright_minus10,0.986563737852617,0.9994740132223758,1,1,0,0.9167250394821167,0.9177625775337219,CBBT4.png,mobilenet_v3,1,Cross bedding,0.9167250394821167
noise_sigma6,0.8864361839885514,0.9697768408257363,1,1,0,0.9167250394821167,0.9461167454719543,CBBT4.png,mobilenet_v3,1,Cross bedding,0.9167250394821167
blur_sigma2,0.7603680891340792,0.9097667856861339,1,1,0,0.9167250394821167,0.9623489379882812,CBBT4.png,mobilenet_v3,1,Cross bedding,0.9167250394821167
shift_5px,0.8767048275624498,0.9857146518549891,1,1,0,0.9167250394821167,0.9453676342964172,CBBT4.png,mobilenet_v3,1,Cross bedding,0.9167250394821167
bright_plus10,0.9955757071841256,0.9988026336337893,0,0,0,0.8223625421524048,0.813854455947876,CongBT1.jpg,mobilenet_v3,0,Conglomerate,0.8223625421524048
bright_minus10,0.9922696117657562,0.9990261591058965,0,0,0,0.8223625421524048,0.8409179449081421,CongBT1.jpg,mobilenet_v3,0,Conglomerate,0.8223625421524048
noise_sigma6,0.8571063910626886,0.9432736259606354,0,0,0,0.8223625421524048,0.7083558440208435,CongBT1.jpg,mobilenet_v3,0,Conglomerate,0.8223625421524048
blur_sigma2,0.4605481116940283,0.5860552827712723,0,0,0,0.8223625421524048,0.2922409176826477,CongBT1.jpg,mobilenet_v3,0,Conglomerate,0.8223625421524048
shift_5px,0.6385306427599223,0.7907184749475911,0,0,0,0.8223625421524048,0.922466516494751,CongBT1.jpg,mobilenet_v3,0,Conglomerate,0.8223625421524048
bright_plus10,0.9169364649195413,0.9697527212222579,0,0,0,0.7611507773399353,0.661859929561615,CongBT3.jpg,mobilenet_v3,0,Conglomerate,0.7611507773399353
bright_minus10,0.9863696829338646,0.991529589689587,0,0,0,0.7611507773399353,0.7446919679641724,CongBT3.jpg,mobilenet_v3,0,Conglomerate,0.7611507773399353
noise_sigma6,0.9288384113479592,0.9716473079753707,0,0,0,0.7611507773399353,0.7662844061851501,CongBT3.jpg,mobilenet_v3,0,Conglomerate,0.7611507773399353
blur_sigma2,0.80964071454895,0.880615450264239,0,0,0,0.7611507773399353,0.9421218633651733,CongBT3.jpg,mobilenet_v3,0,Conglomerate,0.7611507773399353
shift_5px,0.6713592236052803,0.7772024763353184,0,0,0,0.7611507773399353,0.801424503326416,CongBT3.jpg,mobilenet_v3,0,Conglomerate,0.7611507773399353
bright_plus10,0.9951961612939213,0.9983498843616313,0,0,0,0.9280341863632202,0.9237354397773743,CongBT4.jpg,mobilenet_v3,0,Conglomerate,0.9280341863632202
bright_minus10,0.9914321191242051,0.9963776604355501,0,0,0,0.9280341863632202,0.9410580992698669,CongBT4.jpg,mobilenet_v3,0,Conglomerate,0.9280341863632202
noise_sigma6,0.9669917079240432,0.9881924800678071,0,0,0,0.9280341863632202,0.9432136416435242,CongBT4.jpg,mobilenet_v3,0,Conglomerate,0.9280341863632202
blur_sigma2,0.37240272718313133,0.8289268999748282,0,0,0,0.9280341863632202,0.9395030736923218,CongBT4.jpg,mobilenet_v3,0,Conglomerate,0.9280341863632202
shift_5px,0.21193341007409433,0.7571258615650455,0,0,0,0.9280341863632202,0.9405354857444763,CongBT4.jpg,mobilenet_v3,0,Conglomerate,0.9280341863632202
bright_plus10,0.3003396804154373,0.7378731263416253,0,0,0,0.9440023899078369,0.9252131581306458,CongBT5.jpg,mobilenet_v3,0,Conglomerate,0.9440023899078369
bright_minus10,0.3995671275245156,0.860764601925421,0,0,0,0.9440023899078369,0.9429993033409119,CongBT5.jpg,mobilenet_v3,0,Conglomerate,0.9440023899078369
noise_sigma6,0.7702866080866995,0.9196744916056415,0,0,0,0.9440023899078369,0.9443114995956421,CongBT5.jpg,mobilenet_v3,0,Conglomerate,0.9440023899078369
blur_sigma2,0.44039910234797064,0.7460774636618296,0,0,0,0.9440023899078369,0.9464143514633179,CongBT5.jpg,mobilenet_v3,0,Conglomerate,0.9440023899078369
shift_5px,0.5333141755560081,0.829771149501158,0,0,0,0.9440023899078369,0.9418919086456299,CongBT5.jpg,mobilenet_v3,0,Conglomerate,0.9440023899078369
bright_plus10,0.8861772704696821,0.9834228973175663,0,0,0,0.2855432331562042,0.3938421308994293,ConglBT2.jpg,mobilenet_v3,0,Conglomerate,0.2855432331562042
bright_minus10,0.872647404052747,0.9904987069329783,0,0,0,0.2855432331562042,0.21326735615730286,ConglBT2.jpg,mobilenet_v3,0,Conglomerate,0.2855432331562042
noise_sigma6,0.7413964358556089,0.9291408155363087,0,0,0,0.2855432331562042,0.17991720139980316,ConglBT2.jpg,mobilenet_v3,0,Conglomerate,0.2855432331562042
blur_sigma2,0.7357565505122646,0.9417391804864591,0,10,1,0.2855432331562042,0.13939198851585388,ConglBT2.jpg,mobilenet_v3,0,Conglomerate,0.2855432331562042
shift_5px,0.465227358761843,0.6014130298478493,0,8,1,0.2855432331562042,0.05750827118754387,ConglBT2.jpg,mobilenet_v3,0,Conglomerate,0.2855432331562042
bright_plus10,0.986714297334119,0.9991257680924599,3,3,0,0.738828718662262,0.7552998065948486,LABT1.jpg,mobilenet_v3,3,Low-angle bedding,0.738828718662262
bright_minus10,0.986127280293967,0.9988257924891906,3,3,0,0.738828718662262,0.7260216474533081,LABT1.jpg,mobilenet_v3,3,Low-angle bedding,0.738828718662262
noise_sigma6,0.9455730956069408,0.9944176295678159,3,3,0,0.738828718662262,0.8814056515693665,LABT1.jpg,mobilenet_v3,3,Low-angle bedding,0.738828718662262
blur_sigma2,0.6664361297664747,0.7869043567890573,3,3,0,0.738828718662262,0.8902745842933655,LABT1.jpg,mobilenet_v3,3,Low-angle bedding,0.738828718662262
shift_5px,0.8888356521713583,0.9853790946316824,3,3,0,0.738828718662262,0.8782566785812378,LABT1.jpg,mobilenet_v3,3,Low-angle bedding,0.738828718662262
bright_plus10,0.9883822528373392,0.9994420124867024,1,1,0,0.775855541229248,0.6748272180557251,LABT2.jpg,mobilenet_v3,1,Cross bedding,0.775855541229248
bright_minus10,0.9907880712702823,0.9991557847365118,1,1,0,0.775855541229248,0.8322438597679138,LABT2.jpg,mobilenet_v3,1,Cross bedding,0.775855541229248
noise_sigma6,0.9262772165301567,0.9760548247228537,1,1,0,0.775855541229248,0.8860877752304077,LABT2.jpg,mobilenet_v3,1,Cross bedding,0.775855541229248
blur_sigma2,0.6820766508588088,0.9259244196414269,1,1,0,0.775855541229248,0.4244176149368286,LABT2.jpg,mobilenet_v3,1,Cross bedding,0.775855541229248
shift_5px,0.8150307368193558,0.9506392842933212,1,1,0,0.775855541229248,0.9050654172897339,LABT2.jpg,mobilenet_v3,1,Cross bedding,0.775855541229248
bright_plus10,0.9801239102553096,0.9952521935993368,2,2,0,0.8134526014328003,0.7854475975036621,LBBT1.jpg,mobilenet_v3,2,Lenticular bedding,0.8134526014328003
bright_minus10,0.9926703609171845,0.9969806747564975,2,2,0,0.8134526014328003,0.7907660603523254,LBBT1.jpg,mobilenet_v3,2,Lenticular bedding,0.8134526014328003
noise_sigma6,0.882633619216451,0.9444294391338378,2,2,0,0.8134526014328003,0.7419351935386658,LBBT1.jpg,mobilenet_v3,2,Lenticular bedding,0.8134526014328003
blur_sigma2,0.6511199780014684,0.8206044758778628,2,2,0,0.8134526014328003,0.776522696018219,LBBT1.jpg,mobilenet_v3,2,Lenticular bedding,0.8134526014328003
shift_5px,0.8021059762183242,0.8743565349797259,2,2,0,0.8134526014328003,0.9203397631645203,LBBT1.jpg,mobilenet_v3,2,Lenticular bedding,0.8134526014328003
bright_plus10,0.9590743173780129,0.9976674922826814,2,2,0,0.583774745464325,0.5010388493537903,LBBT2.jpg,mobilenet_v3,2,Lenticular bedding,0.583774745464325
bright_minus10,0.9875338013367705,0.9985285768819602,2,2,0,0.583774745464325,0.6209483742713928,LBBT2.jpg,mobilenet_v3,2,Lenticular bedding,0.583774745464325
noise_sigma6,0.9091219348092516,0.9763744300140151,2,2,0,0.583774745464325,0.32069605588912964,LBBT2.jpg,mobilenet_v3,2,Lenticular bedding,0.583774745464325
blur_sigma2,0.5711238729007211,0.621624027731499,2,9,1,0.583774745464325,0.19886291027069092,LBBT2.jpg,mobilenet_v3,2,Lenticular bedding,0.583774745464325
shift_5px,0.8035879471404661,0.9245710420671239,2,2,0,0.583774745464325,0.4932917058467865,LBBT2.jpg,mobilenet_v3,2,Lenticular bedding,0.583774745464325
bright_plus10,0.9758866714578106,0.9984760186840493,9,9,0,0.6629347801208496,0.662663996219635,MDBT1.jpg,mobilenet_v3,9,mud drape,0.6629347801208496
bright_minus10,0.9883177367429944,0.9980210799740319,9,9,0,0.6629347801208496,0.6672230362892151,MDBT1.jpg,mobilenet_v3,9,mud drape,0.6629347801208496
noise_sigma6,0.8311546771278293,0.9925384498851912,9,9,0,0.6629347801208496,0.6772646903991699,MDBT1.jpg,mobilenet_v3,9,mud drape,0.6629347801208496
blur_sigma2,0.7986784462183877,0.9642071866893518,9,9,0,0.6629347801208496,0.6545190215110779,MDBT1.jpg,mobilenet_v3,9,mud drape,0.6629347801208496
shift_5px,0.7060813265170708,0.933286436520448,9,9,0,0.6629347801208496,0.6190285086631775,MDBT1.jpg,mobilenet_v3,9,mud drape,0.6629347801208496
bright_plus10,0.9862228357792402,0.9992857542031979,1,1,0,0.3398418128490448,0.4090811312198639,MSBT1.jpg,mobilenet_v3,1,Cross bedding,0.3398418128490448
bright_minus10,0.969703643128819,0.9989672365639704,1,8,1,0.3398418128490448,0.25436070561408997,MSBT1.jpg,mobilenet_v3,1,Cross bedding,0.3398418128490448
noise_sigma6,0.7885952075430029,0.9454242527007813,1,1,0,0.3398418128490448,0.7286272048950195,MSBT1.jpg,mobilenet_v3,1,Cross bedding,0.3398418128490448
blur_sigma2,0.7920706881578022,0.940903356354666,1,1,0,0.3398418128490448,0.8999971747398376,MSBT1.jpg,mobilenet_v3,1,Cross bedding,0.3398418128490448
shift_5px,0.5188418703852459,0.8706001327917277,1,8,1,0.3398418128490448,0.06081546097993851,MSBT1.jpg,mobilenet_v3,1,Cross bedding,0.3398418128490448
bright_plus10,0.9931913746766857,0.9993561755292998,10,10,0,0.8817646503448486,0.8743924498558044,PLBT1.jpg,mobilenet_v3,10,Parallel lamination,0.8817646503448486
bright_minus10,0.9938678123736039,0.9993876948132202,10,10,0,0.8817646503448486,0.8867424726486206,PLBT1.jpg,mobilenet_v3,10,Parallel lamination,0.8817646503448486
noise_sigma6,0.9722766765625266,0.9922203485707481,10,10,0,0.8817646503448486,0.9026296138763428,PLBT1.jpg,mobilenet_v3,10,Parallel lamination,0.8817646503448486
blur_sigma2,0.616491008437414,0.8544288883900627,10,10,0,0.8817646503448486,0.9020602107048035,PLBT1.jpg,mobilenet_v3,10,Parallel lamination,0.8817646503448486
shift_5px,0.6367578691683763,0.8177320303237551,10,10,0,0.8817646503448486,0.8313581943511963,PLBT1.jpg,mobilenet_v3,10,Parallel lamination,0.8817646503448486
bright_plus10,0.9977611440702095,0.9995024655022865,10,10,0,0.8933144807815552,0.8950402140617371,PLBT2.jpg,mobilenet_v3,10,Parallel lamination,0.8933144807815552
bright_minus10,0.9854452565096663,0.9994080019255204,10,10,0,0.8933144807815552,0.8904471397399902,PLBT2.jpg,mobilenet_v3,10,Parallel lamination,0.8933144807815552
noise_sigma6,0.9482527913850382,0.9922434409652882,10,10,0,0.8933144807815552,0.8961645364761353,PLBT2.jpg,mobilenet_v3,10,Parallel lamination,0.8933144807815552
blur_sigma2,0.8269567890154362,0.9467476807614729,10,10,0,0.8933144807815552,0.8884767889976501,PLBT2.jpg,mobilenet_v3,10,Parallel lamination,0.8933144807815552
shift_5px,0.7019223439772215,0.8277169888444451,10,10,0,0.8933144807815552,0.9061410427093506,PLBT2.jpg,mobilenet_v3,10,Parallel lamination,0.8933144807815552
bright_plus10,0.9874801343660741,0.997818971072993,4,4,0,0.9570709466934204,0.9575064778327942,WBBT1.jpg,mobilenet_v3,4,Wavy bedding,0.9570709466934204
bright_minus10,0.9269173019328519,0.9849822735639976,4,4,0,0.9570709466934204,0.9560146331787109,WBBT1.jpg,mobilenet_v3,4,Wavy bedding,0.9570709466934204
noise_sigma6,0.5209180952704918,0.5973655936336103,4,4,0,0.9570709466934204,0.9537403583526611,WBBT1.jpg,mobilenet_v3,4,Wavy bedding,0.9570709466934204
blur_sigma2,0.8189980609061299,0.9240408600179808,4,4,0,0.9570709466934204,0.9506646394729614,WBBT1.jpg,mobilenet_v3,4,Wavy bedding,0.9570709466934204
shift_5px,0.8179384825862192,0.9593576448724639,4,4,0,0.9570709466934204,0.9610568881034851,WBBT1.jpg,mobilenet_v3,4,Wavy bedding,0.9570709466934204
bright_plus10,0.9982231873089231,0.9987216530347306,4,4,0,0.9541555047035217,0.9542604684829712,WBBT2.jpg,mobilenet_v3,4,Wavy bedding,0.9541555047035217
bright_minus10,0.9967836112814934,0.9990135445132765,4,4,0,0.9541555047035217,0.9545884132385254,WBBT2.jpg,mobilenet_v3,4,Wavy bedding,0.9541555047035217
noise_sigma6,0.9760237262104459,0.9921232837570284,4,4,0,0.9541555047035217,0.9556329250335693,WBBT2.jpg,mobilenet_v3,4,Wavy bedding,0.9541555047035217
blur_sigma2,0.9237106550458557,0.9582318731635481,4,4,0,0.9541555047035217,0.931806206703186,WBBT2.jpg,mobilenet_v3,4,Wavy bedding,0.9541555047035217
shift_5px,0.946466069796068,0.9697024987880755,4,4,0,0.9541555047035217,0.9363436102867126,WBBT2.jpg,mobilenet_v3,4,Wavy bedding,0.9541555047035217
bright_plus10,0.9880459611388371,0.9990107694988489,10,10,0,0.7547263503074646,0.7722803354263306,image14.jpg,mobilenet_v3,10,Parallel lamination,0.7547263503074646
bright_minus10,0.9891481439645479,0.9990188786565649,10,10,0,0.7547263503074646,0.711750328540802,image14.jpg,mobilenet_v3,10,Parallel lamination,0.7547263503074646
noise_sigma6,0.8767836770265711,0.9566171357517513,10,10,0,0.7547263503074646,0.7302812933921814,image14.jpg,mobilenet_v3,10,Parallel lamination,0.7547263503074646
blur_sigma2,0.7616312152095335,0.8944916534725397,10,10,0,0.7547263503074646,0.8613862991333008,image14.jpg,mobilenet_v3,10,Parallel lamination,0.7547263503074646
shift_5px,0.5563464968973165,0.6480359847810934,10,4,1,0.7547263503074646,0.027340682223439217,image14.jpg,mobilenet_v3,10,Parallel lamination,0.7547263503074646
